Artikelnummer,Attributname,Attributwert
MFS1S50-H020V,FAQ,"Welche Datenrate und Bauform hat das MFS1S50-H020V?||Das MFS1S50-H020V ist ein QSFP56-Kabel mit 200 Gbit/s.##Welche Länge hat das MFS1S50-H020V?||Das MFS1S50-H020V hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das MFS1S50-H020V eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFS1S50-H020V?||Das MFS1S50-H020V ist als QSFP56 auf QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das MFS1S50-H020V?||Das MFS1S50-H020V ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFS1S50-H020V typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFS1S50-H020V mit NVIDIA-Geräten kompatibel?||Das MFS1S50-H020V ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFS1S50-H030V,FAQ,"Welche Datenrate und Bauform hat das MFS1S50-H030V?||Das MFS1S50-H030V ist ein QSFP56-Kabel mit 200 Gbit/s.##Welche Länge hat das MFS1S50-H030V?||Das MFS1S50-H030V hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MFS1S50-H030V eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFS1S50-H030V?||Das MFS1S50-H030V ist als QSFP56 auf QSFP56 konfektioniert.##In welchem Temperaturbereich arbeitet das MFS1S50-H030V?||Das MFS1S50-H030V ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFS1S50-H030V typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFS1S50-H030V mit NVIDIA-Geräten kompatibel?||Das MFS1S50-H030V ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMS1W50-HM,FAQ,"Welche Datenrate und Bauform hat das MMS1W50-HM?||Das MMS1W50-HM ist ein QSFP56-Modul mit 200 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMS1W50-HM?||Das MMS1W50-HM hat den Formfaktor QSFP56 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMS1W50-HM?||Laut Spezifikation erreicht das MMS1W50-HM bis 2 km (Wellenlänge 1271 / 1291 / 1311 / 1331 nm (CWDM4, 4 Lanes)).##Welcher Fasertyp ist erforderlich?||Das MMS1W50-HM ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das MMS1W50-HM DOM/DDM?||Ja, das MMS1W50-HM unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMS1W50-HM?||Das MMS1W50-HM ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMS1W50-HM typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das MMS1W50-HM mit NVIDIA-Geräten kompatibel?||Das MMS1W50-HM ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MMA1T00-VS,FAQ,"Welche Datenrate und Bauform hat das MMA1T00-VS?||Das MMA1T00-VS ist ein QSFP56-Modul mit 200 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das MMA1T00-VS?||Das MMA1T00-VS hat den Formfaktor QSFP56 mit LC (Duplex)-Schnittstelle.##Welche Reichweite erreicht das MMA1T00-VS?||Laut Spezifikation erreicht das MMA1T00-VS bis 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das MMA1T00-VS ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das MMA1T00-VS DOM/DDM?||Ja, das MMA1T00-VS unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das MMA1T00-VS?||Das MMA1T00-VS ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MMA1T00-VS typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das MMA1T00-VS mit NVIDIA-Geräten kompatibel?||Das MMA1T00-VS ist eine NVIDIA-Optik-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C003,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C003?||Das MFA1A00-C003 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C003?||Das MFA1A00-C003 hat eine feste Länge von 3 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C003 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C003?||Das MFA1A00-C003 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C003?||Das MFA1A00-C003 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C003 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C003 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C003 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C010,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C010?||Das MFA1A00-C010 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C010?||Das MFA1A00-C010 hat eine feste Länge von 10 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C010 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C010?||Das MFA1A00-C010 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C010?||Das MFA1A00-C010 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C010 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C010 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C010 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C015,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C015?||Das MFA1A00-C015 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C015?||Das MFA1A00-C015 hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C015 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C015?||Das MFA1A00-C015 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C015?||Das MFA1A00-C015 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C015 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C015 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C015 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C020,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C020?||Das MFA1A00-C020 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C020?||Das MFA1A00-C020 hat eine feste Länge von 20 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C020 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C020?||Das MFA1A00-C020 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C020?||Das MFA1A00-C020 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C020 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C020 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C020 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C030,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C030?||Das MFA1A00-C030 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C030?||Das MFA1A00-C030 hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C030 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C030?||Das MFA1A00-C030 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C030?||Das MFA1A00-C030 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C030 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C030 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C030 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C050,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C050?||Das MFA1A00-C050 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C050?||Das MFA1A00-C050 hat eine feste Länge von 50 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C050 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C050?||Das MFA1A00-C050 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C050?||Das MFA1A00-C050 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C050 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C050 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C050 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MFA1A00-C100,FAQ,"Welche Datenrate und Bauform hat das MFA1A00-C100?||Das MFA1A00-C100 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MFA1A00-C100?||Das MFA1A00-C100 hat eine feste Länge von 100 m (Aktives optisches Kabel (AOC)).##Benötigt das MFA1A00-C100 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MFA1A00-C100?||Das MFA1A00-C100 ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MFA1A00-C100?||Das MFA1A00-C100 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MFA1A00-C100 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MFA1A00-C100 mit NVIDIA-Geräten kompatibel?||Das MFA1A00-C100 ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C001E30N,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C001E30N?||Das MCP1600-C001E30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C001E30N?||Das MCP1600-C001E30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C001E30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C001E30N?||Das MCP1600-C001E30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C001E30N?||Das MCP1600-C001E30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C001E30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C001E30N mit NVIDIA-Geräten kompatibel?||Das MCP1600-C001E30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C01AE30N,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C01AE30N?||Das MCP1600-C01AE30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C01AE30N?||Das MCP1600-C01AE30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C01AE30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C01AE30N?||Das MCP1600-C01AE30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C01AE30N?||Das MCP1600-C01AE30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C01AE30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C01AE30N mit NVIDIA-Geräten kompatibel?||Das MCP1600-C01AE30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C002E30N,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C002E30N?||Das MCP1600-C002E30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C002E30N?||Das MCP1600-C002E30N hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C002E30N eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C002E30N?||Das MCP1600-C002E30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C002E30N?||Das MCP1600-C002E30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C002E30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C002E30N mit NVIDIA-Geräten kompatibel?||Das MCP1600-C002E30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C02AE30L,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C02AE30L?||Das MCP1600-C02AE30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C02AE30L?||Das MCP1600-C02AE30L hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C02AE30L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C02AE30L?||Das MCP1600-C02AE30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C02AE30L?||Das MCP1600-C02AE30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C02AE30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C02AE30L mit NVIDIA-Geräten kompatibel?||Das MCP1600-C02AE30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C003E30L,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C003E30L?||Das MCP1600-C003E30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C003E30L?||Das MCP1600-C003E30L hat eine feste Länge von 30 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C003E30L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C003E30L?||Das MCP1600-C003E30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C003E30L?||Das MCP1600-C003E30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C003E30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C003E30L mit NVIDIA-Geräten kompatibel?||Das MCP1600-C003E30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP1600-C005E26L,FAQ,"Welche Datenrate und Bauform hat das MCP1600-C005E26L?||Das MCP1600-C005E26L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP1600-C005E26L?||Das MCP1600-C005E26L hat eine feste Länge von 26 m (Passives Twinax-Kupferkabel (DAC)).##Benötigt das MCP1600-C005E26L eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das MCP1600-C005E26L?||Das MCP1600-C005E26L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP1600-C005E26L?||Das MCP1600-C005E26L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP1600-C005E26L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP1600-C005E26L mit NVIDIA-Geräten kompatibel?||Das MCP1600-C005E26L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7H00-G001R30N,FAQ,"Welche Datenrate und Bauform hat das MCP7H00-G001R30N?||Das MCP7H00-G001R30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7H00-G001R30N?||Das MCP7H00-G001R30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7H00-G001R30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7H00-G001R30N?||Das MCP7H00-G001R30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7H00-G001R30N?||Das MCP7H00-G001R30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7H00-G001R30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7H00-G001R30N mit NVIDIA-Geräten kompatibel?||Das MCP7H00-G001R30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7H00-G01AR30N,FAQ,"Welche Datenrate und Bauform hat das MCP7H00-G01AR30N?||Das MCP7H00-G01AR30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7H00-G01AR30N?||Das MCP7H00-G01AR30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7H00-G01AR30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7H00-G01AR30N?||Das MCP7H00-G01AR30N ist als QSFP28 auf 2x QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7H00-G01AR30N?||Das MCP7H00-G01AR30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7H00-G01AR30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7H00-G01AR30N mit NVIDIA-Geräten kompatibel?||Das MCP7H00-G01AR30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7H00-G002R30N,FAQ,"Welche Datenrate und Bauform hat das MCP7H00-G002R30N?||Das MCP7H00-G002R30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7H00-G002R30N?||Das MCP7H00-G002R30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7H00-G002R30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7H00-G002R30N?||Das MCP7H00-G002R30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7H00-G002R30N?||Das MCP7H00-G002R30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7H00-G002R30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7H00-G002R30N mit NVIDIA-Geräten kompatibel?||Das MCP7H00-G002R30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7H00-G02AR30L,FAQ,"Welche Datenrate und Bauform hat das MCP7H00-G02AR30L?||Das MCP7H00-G02AR30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7H00-G02AR30L?||Das MCP7H00-G02AR30L hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7H00-G02AR30L eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7H00-G02AR30L?||Das MCP7H00-G02AR30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7H00-G02AR30L?||Das MCP7H00-G02AR30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7H00-G02AR30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7H00-G02AR30L mit NVIDIA-Geräten kompatibel?||Das MCP7H00-G02AR30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7H00-G003R30L,FAQ,"Welche Datenrate und Bauform hat das MCP7H00-G003R30L?||Das MCP7H00-G003R30L ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7H00-G003R30L?||Das MCP7H00-G003R30L hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7H00-G003R30L eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7H00-G003R30L?||Das MCP7H00-G003R30L ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7H00-G003R30L?||Das MCP7H00-G003R30L ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7H00-G003R30L typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7H00-G003R30L mit NVIDIA-Geräten kompatibel?||Das MCP7H00-G003R30L ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7F00-A001R30N,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A001R30N?||Das MCP7F00-A001R30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A001R30N?||Das MCP7F00-A001R30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A001R30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A001R30N?||Das MCP7F00-A001R30N ist als QSFP28 auf QSFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A001R30N?||Das MCP7F00-A001R30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A001R30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A001R30N mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A001R30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
MCP7F00-A01AR30N,FAQ,"Welche Datenrate und Bauform hat das MCP7F00-A01AR30N?||Das MCP7F00-A01AR30N ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das MCP7F00-A01AR30N?||Das MCP7F00-A01AR30N hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das MCP7F00-A01AR30N eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das MCP7F00-A01AR30N?||Das MCP7F00-A01AR30N ist als QSFP28 auf 4x SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das MCP7F00-A01AR30N?||Das MCP7F00-A01AR30N ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das MCP7F00-A01AR30N typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das MCP7F00-A01AR30N mit NVIDIA-Geräten kompatibel?||Das MCP7F00-A01AR30N ist eine NVIDIA-Kabel-Komponente und für den Betrieb in NVIDIA-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
