Artikelnummer,Attributname,Attributwert
FN-TRAN-QSFP56-SR4,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFP56-SR4?||Das FN-TRAN-QSFP56-SR4 ist ein QSFP56-Modul mit 200 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFP56-SR4?||Das FN-TRAN-QSFP56-SR4 hat den Formfaktor QSFP56 mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFP56-SR4?||Laut Spezifikation erreicht das FN-TRAN-QSFP56-SR4 bis zu 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFP56-SR4 ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das FN-TRAN-QSFP56-SR4 DOM/DDM?||Ja, das FN-TRAN-QSFP56-SR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFP56-SR4?||Das FN-TRAN-QSFP56-SR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFP56-SR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das FN-TRAN-QSFP56-SR4 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFP56-SR4 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFP56-FR4,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFP56-FR4?||Das FN-TRAN-QSFP56-FR4 ist ein QSFP56-Modul mit 200 Gbit/s nach 200G-Base-FR4.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFP56-FR4?||Das FN-TRAN-QSFP56-FR4 hat den Formfaktor QSFP56 mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFP56-FR4?||Laut Spezifikation erreicht das FN-TRAN-QSFP56-FR4 bis zu 2 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFP56-FR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das FN-TRAN-QSFP56-FR4 DOM/DDM?||Ja, das FN-TRAN-QSFP56-FR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFP56-FR4?||Das FN-TRAN-QSFP56-FR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFP56-FR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das FN-TRAN-QSFP56-FR4 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFP56-FR4 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFPDD-SR8,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFPDD-SR8?||Das FN-TRAN-QSFPDD-SR8 ist ein QSFP-DD-Modul mit 400 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFPDD-SR8?||Das FN-TRAN-QSFPDD-SR8 hat den Formfaktor QSFP-DD mit MPO-16 APC-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFPDD-SR8?||Laut Spezifikation erreicht das FN-TRAN-QSFPDD-SR8 bis zu 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFPDD-SR8 ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das FN-TRAN-QSFPDD-SR8 DOM/DDM?||Ja, das FN-TRAN-QSFPDD-SR8 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFPDD-SR8?||Das FN-TRAN-QSFPDD-SR8 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFPDD-SR8 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das FN-TRAN-QSFPDD-SR8 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFPDD-SR8 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFPDD-DR4,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFPDD-DR4?||Das FN-TRAN-QSFPDD-DR4 ist ein QSFP-DD-Modul mit 400 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFPDD-DR4?||Das FN-TRAN-QSFPDD-DR4 hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFPDD-DR4?||Laut Spezifikation erreicht das FN-TRAN-QSFPDD-DR4 bis zu 500 m (Wellenlänge 1310 nm).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFPDD-DR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das FN-TRAN-QSFPDD-DR4 DOM/DDM?||Ja, das FN-TRAN-QSFPDD-DR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFPDD-DR4?||Das FN-TRAN-QSFPDD-DR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFPDD-DR4 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das FN-TRAN-QSFPDD-DR4 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFPDD-DR4 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFPDD-LR4,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFPDD-LR4?||Das FN-TRAN-QSFPDD-LR4 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400G-Base-LR4.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFPDD-LR4?||Das FN-TRAN-QSFPDD-LR4 hat den Formfaktor QSFP-DD mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFPDD-LR4?||Laut Spezifikation erreicht das FN-TRAN-QSFPDD-LR4 bis zu 10 km (Wellenlänge 1273–1287 nm (LWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFPDD-LR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das FN-TRAN-QSFPDD-LR4 DOM/DDM?||Ja, das FN-TRAN-QSFPDD-LR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFPDD-LR4?||Das FN-TRAN-QSFPDD-LR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFPDD-LR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das FN-TRAN-QSFPDD-LR4 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFPDD-LR4 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFPDD-FR4,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFPDD-FR4?||Das FN-TRAN-QSFPDD-FR4 ist ein QSFP-DD-Modul mit 400 Gbit/s nach 400G-Base-FR4.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFPDD-FR4?||Das FN-TRAN-QSFPDD-FR4 hat den Formfaktor QSFP-DD mit Duplex LC-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFPDD-FR4?||Laut Spezifikation erreicht das FN-TRAN-QSFPDD-FR4 bis zu 2 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFPDD-FR4 ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das FN-TRAN-QSFPDD-FR4 DOM/DDM?||Ja, das FN-TRAN-QSFPDD-FR4 unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFPDD-FR4?||Das FN-TRAN-QSFPDD-FR4 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFPDD-FR4 typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das FN-TRAN-QSFPDD-FR4 mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFPDD-FR4 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-TRAN-QSFPDD-DR4+,FAQ,"Welche Datenrate und Bauform hat das FN-TRAN-QSFPDD-DR4+?||Das FN-TRAN-QSFPDD-DR4+ ist ein QSFP-DD-Modul mit 400 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das FN-TRAN-QSFPDD-DR4+?||Das FN-TRAN-QSFPDD-DR4+ hat den Formfaktor QSFP-DD mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das FN-TRAN-QSFPDD-DR4+?||Laut Spezifikation erreicht das FN-TRAN-QSFPDD-DR4+ bis zu 2 km (Wellenlänge 1311 nm).##Welcher Fasertyp ist erforderlich?||Das FN-TRAN-QSFPDD-DR4+ ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das FN-TRAN-QSFPDD-DR4+ DOM/DDM?||Ja, das FN-TRAN-QSFPDD-DR4+ unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das FN-TRAN-QSFPDD-DR4+?||Das FN-TRAN-QSFPDD-DR4+ ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-TRAN-QSFPDD-DR4+ typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das FN-TRAN-QSFPDD-DR4+ mit Fortinet-Geräten kompatibel?||Das FN-TRAN-QSFPDD-DR4+ ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
SP-CABLE-ADASFP+,FAQ,"Welche Datenrate und Bauform hat das SP-CABLE-ADASFP+?||Das SP-CABLE-ADASFP+ ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das SP-CABLE-ADASFP+?||Das SP-CABLE-ADASFP+ hat eine feste Länge von 10 m (Twinax-Kupfer, aktiv).##Benötigt das SP-CABLE-ADASFP+ eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das SP-CABLE-ADASFP+?||Das SP-CABLE-ADASFP+ ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das SP-CABLE-ADASFP+ typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das SP-CABLE-ADASFP+ mit Fortinet-Geräten kompatibel?||Das SP-CABLE-ADASFP+ ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP+1,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP+1?||Das FN-CABLE-SFP+1 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das FN-CABLE-SFP+1?||Das FN-CABLE-SFP+1 hat eine feste Länge von 1 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP+1 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP+1?||Das FN-CABLE-SFP+1 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-CABLE-SFP+1 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP+1 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP+1 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP+3,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP+3?||Das FN-CABLE-SFP+3 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das FN-CABLE-SFP+3?||Das FN-CABLE-SFP+3 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP+3 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP+3?||Das FN-CABLE-SFP+3 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-CABLE-SFP+3 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP+3 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP+3 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP+5,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP+5?||Das FN-CABLE-SFP+5 ist ein SFP+-Kabel mit 10 Gbit/s.##Welche Länge hat das FN-CABLE-SFP+5?||Das FN-CABLE-SFP+5 hat eine feste Länge von 5 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP+5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP+5?||Das FN-CABLE-SFP+5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-CABLE-SFP+5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP+5 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP+5 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP28-1,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP28-1?||Das FN-CABLE-SFP28-1 ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das FN-CABLE-SFP28-1?||Das FN-CABLE-SFP28-1 hat eine feste Länge von 1 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP28-1 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP28-1?||Das FN-CABLE-SFP28-1 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-SFP28-1 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP28-1 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP28-1 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP28-3,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP28-3?||Das FN-CABLE-SFP28-3 ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das FN-CABLE-SFP28-3?||Das FN-CABLE-SFP28-3 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP28-3 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP28-3?||Das FN-CABLE-SFP28-3 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-SFP28-3 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP28-3 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP28-3 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP28-5,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP28-5?||Das FN-CABLE-SFP28-5 ist ein SFP28-Kabel mit 25 Gbit/s.##Welche Länge hat das FN-CABLE-SFP28-5?||Das FN-CABLE-SFP28-5 hat eine feste Länge von 5 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP28-5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP28-5?||Das FN-CABLE-SFP28-5 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-SFP28-5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP28-5 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP28-5 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-QSFP+1,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-QSFP+1?||Das FN-CABLE-QSFP+1 ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das FN-CABLE-QSFP+1?||Das FN-CABLE-QSFP+1 hat eine feste Länge von 1 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-QSFP+1 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-QSFP+1?||Das FN-CABLE-QSFP+1 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-QSFP+1 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-QSFP+1 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-QSFP+1 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-QSFP+3,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-QSFP+3?||Das FN-CABLE-QSFP+3 ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das FN-CABLE-QSFP+3?||Das FN-CABLE-QSFP+3 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-QSFP+3 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-QSFP+3?||Das FN-CABLE-QSFP+3 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-QSFP+3 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-QSFP+3 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-QSFP+3 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-QSFP+5,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-QSFP+5?||Das FN-CABLE-QSFP+5 ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das FN-CABLE-QSFP+5?||Das FN-CABLE-QSFP+5 hat eine feste Länge von 5 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-QSFP+5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-QSFP+5?||Das FN-CABLE-QSFP+5 ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-QSFP+5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-QSFP+5 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-QSFP+5 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-QSFP+7-4PACK,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-QSFP+7-4PACK?||Das FN-CABLE-QSFP+7-4PACK ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das FN-CABLE-QSFP+7-4PACK?||Das FN-CABLE-QSFP+7-4PACK hat eine feste Länge von 7 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-QSFP+7-4PACK eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-QSFP+7-4PACK?||Das FN-CABLE-QSFP+7-4PACK ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das FN-CABLE-QSFP+7-4PACK typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-QSFP+7-4PACK mit Fortinet-Geräten kompatibel?||Das FN-CABLE-QSFP+7-4PACK ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FG-TRAN-QSFP-4XSFP,FAQ,"Welche Datenrate und Bauform hat das FG-TRAN-QSFP-4XSFP?||Das FG-TRAN-QSFP-4XSFP ist ein QSFP28-Modul mit 40G / 100G.##Welchen Stecker und welche Schnittstelle nutzt das FG-TRAN-QSFP-4XSFP?||Das FG-TRAN-QSFP-4XSFP hat den Formfaktor QSFP28 mit MPO-12 (QSFP+/QSFP28) zu 4× LC (SFP+/SFP28)-Schnittstelle.##Wofür wird das FG-TRAN-QSFP-4XSFP typischerweise eingesetzt?||Typischer Einsatz: 4x SFP+/SFP28.##Ist das FG-TRAN-QSFP-4XSFP mit Fortinet-Geräten kompatibel?||Das FG-TRAN-QSFP-4XSFP ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FG-TRAN-QSFP-4SFP-5,FAQ,"Welche Datenrate und Bauform hat das FG-TRAN-QSFP-4SFP-5?||Das FG-TRAN-QSFP-4SFP-5 ist ein QSFP28-Modul mit 40G / 100G.##Welchen Stecker und welche Schnittstelle nutzt das FG-TRAN-QSFP-4SFP-5?||Das FG-TRAN-QSFP-4SFP-5 hat den Formfaktor QSFP28 mit MPO-12 (QSFP+/QSFP28) zu 4× LC (SFP+/SFP28)-Schnittstelle.##Wofür wird das FG-TRAN-QSFP-4SFP-5 typischerweise eingesetzt?||Typischer Einsatz: 4x SFP+/SFP28.##Ist das FG-TRAN-QSFP-4SFP-5 mit Fortinet-Geräten kompatibel?||Das FG-TRAN-QSFP-4SFP-5 ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP56-DAC-L1,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP56-DAC-L1?||Das FN-CABLE-SFP56-DAC-L1 ist ein SFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das FN-CABLE-SFP56-DAC-L1?||Das FN-CABLE-SFP56-DAC-L1 hat eine feste Länge von 1 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP56-DAC-L1 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP56-DAC-L1?||Das FN-CABLE-SFP56-DAC-L1 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-CABLE-SFP56-DAC-L1 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP56-DAC-L1 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP56-DAC-L1 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FN-CABLE-SFP56-DAC-LB5,FAQ,"Welche Datenrate und Bauform hat das FN-CABLE-SFP56-DAC-LB5?||Das FN-CABLE-SFP56-DAC-LB5 ist ein SFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das FN-CABLE-SFP56-DAC-LB5?||Das FN-CABLE-SFP56-DAC-LB5 hat eine feste Länge von 2.5 m (Twinax-Kupfer, passiv).##Benötigt das FN-CABLE-SFP56-DAC-LB5 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das FN-CABLE-SFP56-DAC-LB5?||Das FN-CABLE-SFP56-DAC-LB5 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das FN-CABLE-SFP56-DAC-LB5 typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das FN-CABLE-SFP56-DAC-LB5 mit Fortinet-Geräten kompatibel?||Das FN-CABLE-SFP56-DAC-LB5 ist eine Fortinet-Kabel-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
FG-CABLE-SR10-SFP+,FAQ,"Wofür wird das FG-CABLE-SR10-SFP+ typischerweise eingesetzt?||Typischer Einsatz: 10x 10 GE SFP+.##Ist das FG-CABLE-SR10-SFP+ mit Fortinet-Geräten kompatibel?||Das FG-CABLE-SR10-SFP+ ist eine Fortinet-Optik-Komponente und für den Betrieb in Fortinet-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version.##Wird das FG-CABLE-SR10-SFP+ einzeln geliefert?||Ja, das FG-CABLE-SR10-SFP+ wird als Einzelkomponente geliefert."
