Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
FN-TRAN-FE-4PACK;Fortinet FN-TRAN-FE-4PACK 100M SFP-Transceiver – Kupfer (Twisted-Pair), RJ-45, 100 m;<p>Das Fortinet FN-TRAN-FE-4PACK ist ein 100M-SFP-Transceiver mit RJ45-Anschluss für Kupferverkabelung. Es bindet kupferbasierte Verbindungen über bis zu 100 m an einen SFP-Steckplatz an und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit SFP-Steckplätzen vorgesehen. Es wird als 4er-Pack geliefert.</p>;"<p>Das Fortinet FN-TRAN-FE-4PACK ist ein 4er-Pack 100M-Transceiver im SFP-Formfaktor, der für den Betrieb über Kupfer (Twisted-Pair) ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Über den RJ45-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von -40 °C bis 85 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit SFP-Steckplätzen vorgesehen. Es wird als 4er-Pack geliefert. Die Auslieferung des FN-TRAN-FE-4PACK erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt die Reichweite 100 m; der Betriebstemperaturbereich liegt bei -40 °C bis 85 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-fe-4pack;0,02;0,15;FN-TRAN-FE-4PACK;Fortinet;standard;Stk;Fortinet FN-TRAN-FE-4PACK 100M SFP 100 m | Hexwaren;Original Fortinet FN-TRAN-FE-4PACK 100M-SFP-Transceiver für Kupfer: RJ-45, 100 m. Neu, versiegelt, auf Fortinet-Appliances getestet, für Systeme mit SFP-Steckplätzen.;Netzwerk & Infrastruktur;Transceivers & SFP Module;SFP;TRUE;Y;Y
FG-TRAN-CFP2-LR4;Fortinet FG-TRAN-CFP2-LR4 100 GE CFP2-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FG-TRAN-CFP2-LR4 ist ein 100-Gigabit-CFP2-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit CFP2-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FG-TRAN-CFP2-LR4 ist ein 100-Gigabit-Transceiver im CFP2-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit CFP2-Steckplätzen vorgesehen. Die Auslieferung des FG-TRAN-CFP2-LR4 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ LR4, die Betriebswellenlänge 1310 nm, die Reichweite 10 km; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fg-tran-cfp2-lr4;0,10;0,30;FG-TRAN-CFP2-LR4;Fortinet;standard;Stk;Fortinet FG-TRAN-CFP2-LR4 100G CFP2 10 km | Hexwaren;Original Fortinet FG-TRAN-CFP2-LR4 100-Gigabit-CFP2-Transceiver für Singlemode: Duplex LC, 10 km, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;CFP2;TRUE;Y;Y
FG-TRAN-CFP2-SR10;Fortinet FG-TRAN-CFP2-SR10 100 GE CFP2-Transceiver – Multimode-Glasfaser, MPO-24, 100 m;<p>Das Fortinet FG-TRAN-CFP2-SR10 ist ein 100-Gigabit-CFP2-Transceiver für Multimode-Glasfaser. Mit MPO-24-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit CFP2-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FG-TRAN-CFP2-SR10 ist ein 100-Gigabit-Transceiver im CFP2-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den MPO-24-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit CFP2-Steckplätzen vorgesehen. Die Auslieferung des FG-TRAN-CFP2-SR10 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR10, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fg-tran-cfp2-sr10;0,10;0,30;FG-TRAN-CFP2-SR10;Fortinet;standard;Stk;Fortinet FG-TRAN-CFP2-SR10 100G CFP2 100 m | Hexwaren;Original Fortinet FG-TRAN-CFP2-SR10 100-Gigabit-CFP2-Transceiver für Multimode: MPO-24, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;CFP2;TRUE;Y;Y
FN-TRAN-QSFP28-SR;Fortinet FN-TRAN-QSFP28-SR 100 GE QSFP28-Transceiver – Multimode-Glasfaser, MPO-12, 100 m;<p>Das Fortinet FN-TRAN-QSFP28-SR ist ein 100-Gigabit-QSFP28-Transceiver für Multimode-Glasfaser. Mit MPO-12-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-SR ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den MPO-12-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFP28-SR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-sr;0,05;0,20;FN-TRAN-QSFP28-SR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-SR 100G QSFP28 100 m | Hexwaren;Original Fortinet FN-TRAN-QSFP28-SR 100-Gigabit-QSFP28-Transceiver für Multimode: MPO-12, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-LR;Fortinet FN-TRAN-QSFP28-LR 100 GE QSFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 10 km;<p>Das Fortinet FN-TRAN-QSFP28-LR ist ein 100-Gigabit-QSFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 10 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100GBase-LR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-LR ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1295–1310 nm (LAN-WDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 10 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 100GBase-LR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ LR, die Betriebswellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen), die Reichweite 10 km, der Standard 100GBase-LR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-lr;0,05;0,20;FN-TRAN-QSFP28-LR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-LR 100G QSFP28 10 km | Hexwaren;Original Fortinet FN-TRAN-QSFP28-LR 100-Gigabit-QSFP28-Transceiver für Singlemode: Duplex LC, 10 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-FR;Fortinet FN-TRAN-QSFP28-FR 100 GE QSFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-QSFP28-FR ist ein 100-Gigabit-QSFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100GBase-FR. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-FR ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 100GBase-FR.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ FR, die Betriebswellenlänge 1310 nm, die Reichweite 2 km, der Standard 100GBase-FR; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-fr;0,05;0,20;FN-TRAN-QSFP28-FR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-FR 100G QSFP28 2 km | Hexwaren;Original Fortinet FN-TRAN-QSFP28-FR 100-Gigabit-QSFP28-Transceiver für Singlemode: Duplex LC, 2 km, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-ER;Fortinet FN-TRAN-QSFP28-ER 100 GE QSFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 20 km;<p>Das Fortinet FN-TRAN-QSFP28-ER ist ein 100-Gigabit-QSFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 20 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100GBase-LR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-ER ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1295–1310 nm (LAN-WDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 20 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 100GBase-LR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ ER, die Betriebswellenlänge 1295–1310 nm (LAN-WDM, 4 Wellenlängen), die Reichweite 20 km, der Standard 100GBase-LR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-er;0,05;0,20;FN-TRAN-QSFP28-ER;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-ER 100G QSFP28 20 km | Hexwaren;Original Fortinet FN-TRAN-QSFP28-ER 100-Gigabit-QSFP28-Transceiver für Singlemode: Duplex LC, 20 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-DR;Fortinet FN-TRAN-QSFP28-DR 100 GE QSFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 500 m;<p>Das Fortinet FN-TRAN-QSFP28-DR ist ein 100-Gigabit-QSFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 500 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 1310 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-DR ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 1310 nm. Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 500 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFP28-DR erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ DR, die Betriebswellenlänge 1310 nm, die Reichweite 500 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-dr;0,05;0,20;FN-TRAN-QSFP28-DR;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-DR 100G QSFP28 500 m | Hexwaren;Original Fortinet FN-TRAN-QSFP28-DR 100-Gigabit-QSFP28-Transceiver für Singlemode: Duplex LC, 500 m, 1310 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-CWDM4;Fortinet FN-TRAN-QSFP28-CWDM4 100 GE QSFP28-Transceiver – Singlemode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-QSFP28-CWDM4 ist ein 100-Gigabit-QSFP28-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100GBase-CWDM4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-CWDM4 ist ein 100-Gigabit-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 100GBase-CWDM4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ CWDM4, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 2 km, der Standard 100GBase-CWDM4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-cwdm4;0,05;0,20;FN-TRAN-QSFP28-CWDM4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-CWDM4 100G QSFP28 2 km | Hexwaren;Original Fortinet FN-TRAN-QSFP28-CWDM4 100-Gigabit-QSFP28-Transceiver für Singlemode: Duplex LC, 2 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-BIDI;Fortinet FN-TRAN-QSFP28-BIDI 100 GE QSFP28-BiDi-Transceiver – Multimode-Glasfaser, Duplex LC, 100 m;<p>Das Fortinet FN-TRAN-QSFP28-BIDI ist ein 100-Gigabit-QSFP28-BiDi-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100GBase-SR. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-BIDI ist ein 100-Gigabit-BiDi-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Senden und Empfangen erfolgen über getrennte Wellenlängen (850/900 nm). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 10 °C bis 70 °C. Es entspricht dem Standard 100GBase-SR.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt die Betriebswellenlänge 850/900 nm, die Reichweite 100 m, der Standard 100GBase-SR; der Betriebstemperaturbereich liegt bei 10 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-bidi;0,05;0,20;FN-TRAN-QSFP28-BIDI;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-BIDI 100G QSFP28 100 m | Hexwaren;Original Fortinet FN-TRAN-QSFP28-BIDI 100-Gigabit-QSFP28-BiDi-Transceiver für Multimode: Duplex LC, 100 m, 850/900 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP28-BIDI-I;Fortinet FN-TRAN-QSFP28-BIDI-I 100 GE QSFP28-BiDi-Transceiver – Multimode-Glasfaser, Duplex LC, 100 m;<p>Das Fortinet FN-TRAN-QSFP28-BIDI-I ist ein 100-Gigabit-QSFP28-BiDi-Transceiver für Multimode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 100G-Base-SR1.2. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP28-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP28-BIDI-I ist ein 100-Gigabit-BiDi-Transceiver im QSFP28-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Senden und Empfangen erfolgen über getrennte Wellenlängen (850/900 nm). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 100G-Base-SR1.2.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP28-Steckplätzen vorgesehen. Laut Datenblatt die Betriebswellenlänge 850/900 nm, die Reichweite 100 m, der Standard 100G-Base-SR1.2; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp28-bidi-i;0,05;0,20;FN-TRAN-QSFP28-BIDI-I;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP28-BIDI-I 100G QSFP28 100 m | Hexwaren;Original Fortinet FN-TRAN-QSFP28-BIDI-I 100-Gigabit-QSFP28-BiDi-Transceiver für Multimode: Duplex LC, 100 m, 850/900 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
FN-TRAN-QSFP56-SR4;Fortinet FN-TRAN-QSFP56-SR4 200 GE QSFP56-Transceiver – Multimode-Glasfaser, MPO-12, 100 m;<p>Das Fortinet FN-TRAN-QSFP56-SR4 ist ein 200-Gigabit-QSFP56-Transceiver für Multimode-Glasfaser. Mit MPO-12-Anschluss überbrückt es bis zu 100 m und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP56-Steckplätzen vorgesehen. Die optische Übertragung erfolgt bei 850 nm.</p>;"<p>Das Fortinet FN-TRAN-QSFP56-SR4 ist ein 200-Gigabit-Transceiver im QSFP56-Formfaktor, der für den Betrieb über Multimode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Die Wellenlänge beträgt 850 nm. Über den MPO-12-Anschluss überbrückt das Modul Strecken von bis zu 100 m, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP56-Steckplätzen vorgesehen. Die Auslieferung des FN-TRAN-QSFP56-SR4 erfolgt als versiegelte Neuware für den direkten Produktiv- oder Ersatzeinsatz. Laut Datenblatt der Transceiver-Typ SR4, die Betriebswellenlänge 850 nm, die Reichweite 100 m; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp56-sr4;0,05;0,20;FN-TRAN-QSFP56-SR4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP56-SR4 200G QSFP56 100 m | Hexwaren;Original Fortinet FN-TRAN-QSFP56-SR4 200-Gigabit-QSFP56-Transceiver für Multimode: MPO-12, 100 m, 850 nm. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP56;TRUE;Y;Y
FN-TRAN-QSFP56-FR4;Fortinet FN-TRAN-QSFP56-FR4 200 GE QSFP56-Transceiver – Singlemode-Glasfaser, Duplex LC, 2 km;<p>Das Fortinet FN-TRAN-QSFP56-FR4 ist ein 200-Gigabit-QSFP56-Transceiver für Singlemode-Glasfaser. Mit Duplex-LC-Anschluss überbrückt es bis zu 2 km und ist auf die Kompatibilität mit Fortinet-Appliances getestet.</p><p>Es entspricht dem Standard 200G-Base-FR4. Als Original-Fortinet-Neuware wird das Modul versiegelt geliefert und ist für Systeme mit QSFP56-Steckplätzen vorgesehen.</p>;"<p>Das Fortinet FN-TRAN-QSFP56-FR4 ist ein 200-Gigabit-Transceiver im QSFP56-Formfaktor, der für den Betrieb über Singlemode-Glasfaser ausgelegt und auf die Verwendung in Fortinet-Appliances abgestimmt ist.</p><p>Das Modul sendet im Wellenlängenbereich 1271–1331 nm (CWDM, 4 Wellenlängen). Über den Duplex-LC-Anschluss überbrückt das Modul Strecken von bis zu 2 km, der getestete Betriebstemperaturbereich reicht von 0 °C bis 70 °C. Es entspricht dem Standard 200G-Base-FR4.</p><p>Als Original-Fortinet-Neuware ist das Modul versiegelt, im laufenden Betrieb tauschbar (Hot-Plug) und für Systeme mit QSFP56-Steckplätzen vorgesehen. Laut Datenblatt der Transceiver-Typ FR4, die Betriebswellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen), die Reichweite 2 km, der Standard 200G-Base-FR4; der Betriebstemperaturbereich liegt bei 0 °C bis 70 °C. Originaler Fortinet-Transceiver für den professionellen Einsatz in Fortinet-Netzwerkumgebungen.</p>";fortinet/fn-tran-qsfp56-fr4;0,05;0,20;FN-TRAN-QSFP56-FR4;Fortinet;standard;Stk;Fortinet FN-TRAN-QSFP56-FR4 200G QSFP56 2 km | Hexwaren;Original Fortinet FN-TRAN-QSFP56-FR4 200-Gigabit-QSFP56-Transceiver für Singlemode: Duplex LC, 2 km. Neu, versiegelt, auf Fortinet-Appliances getestet.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP56;TRUE;Y;Y
