Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
SG350XG-48T,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SG350XG-48T,SG350XG-48T,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SX350X-08,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Portanzahl,8,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Port-Konfiguration,6× 10G-RJ45 + 2× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Switching-Kapazität,160 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Durchsatz,"119,05 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Kühlung,"2 Lüfter (59,0 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-08,SX350X-08,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SX350X-12,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Portanzahl,12,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Port-Konfiguration,10× 10G-RJ45 + 2× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Switching-Kapazität,240 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Durchsatz,"178,56 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Kühlung,"2 Lüfter (51,8 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-12,SX350X-12,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SX350X-24F,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Portanzahl,24,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Port-Konfiguration,20× 10G-SFP+ + 4× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Switching-Kapazität,480 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Durchsatz,"240,00 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Kühlung,"4 Lüfter (57,6 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24F,SX350X-24F,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SX350X-24,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Portanzahl,24,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Port-Konfiguration,20× 10G-RJ45 + 4× 10G-Combo,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Switching-Kapazität,480 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Durchsatz,"240,00 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Kühlung,"4 Lüfter (53,2 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-24,SX350X-24,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
SX350X-52,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Layer,L2,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Portanzahl,52,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Port-Konfiguration,48× 10G-RJ45 + 4× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Switching-Kapazität,"1,04 Tbit/s",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Durchsatz,"755,81 Mpps",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Stromversorgung,100–240 V AC (50/60 Hz),https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Kühlung,"5 Lüfter (60,4 dB)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Betriebstemperatur,0 bis 50 °C,https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,datasheet,2026-06-24T13:12:10Z
SX350X-52,SX350X-52,EoL,"Cisco 350X Series End-of-Sale ~2021 (abgelöst durch CBS350/Catalyst 1300; 10G-/Stacking-Nische bleibt im Restkanal) — informativ geführt, nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/350x-series-stackable-managed-switches/datasheet-c78-735986.html,2026-06-24T13:12:10Z
