Artikelnummer,Attributname,Attributwert
S1J07A,FAQ,"Welche Datenrate und Bauform hat das S1J07A?||Das S1J07A ist ein QSFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das S1J07A?||Das S1J07A hat eine feste Länge von 0.65 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das S1J07A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das S1J07A?||Das S1J07A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S1J07A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das S1J07A mit HPE-Geräten kompatibel?||Das S1J07A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S1J08A,FAQ,"Welche Datenrate und Bauform hat das S1J08A?||Das S1J08A ist ein QSFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das S1J08A?||Das S1J08A hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das S1J08A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das S1J08A?||Das S1J08A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S1J08A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das S1J08A mit HPE-Geräten kompatibel?||Das S1J08A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
845416-B21,FAQ,"Welche Datenrate und Bauform hat das 845416-B21?||Das 845416-B21 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das 845416-B21?||Das 845416-B21 hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das 845416-B21 eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##Welche Anschlüsse hat das 845416-B21?||Das 845416-B21 ist als QSFP28 auf 4x SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das 845416-B21?||Das 845416-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 845416-B21 typischerweise eingesetzt?||Typischer Einsatz: 4x SFP28.##Ist das 845416-B21 mit HPE-Geräten kompatibel?||Das 845416-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL856A,FAQ,"Welche Datenrate und Bauform hat das JL856A?||Das JL856A ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das JL856A?||Das JL856A hat eine feste Länge von 2 m (Aktives optisches Kabel (AOC)).##Benötigt das JL856A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das JL856A?||Das JL856A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL856A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JL856A mit HPE-Geräten kompatibel?||Das JL856A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z27A,FAQ,"Welche Datenrate und Bauform hat das R0Z27A?||Das R0Z27A ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das R0Z27A?||Das R0Z27A hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z27A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z27A?||Das R0Z27A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z27A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z27A mit HPE-Geräten kompatibel?||Das R0Z27A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z28A,FAQ,"Welche Datenrate und Bauform hat das R0Z28A?||Das R0Z28A ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das R0Z28A?||Das R0Z28A hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z28A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z28A?||Das R0Z28A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z28A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z28A mit HPE-Geräten kompatibel?||Das R0Z28A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z29A,FAQ,"Welche Datenrate und Bauform hat das R0Z29A?||Das R0Z29A ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das R0Z29A?||Das R0Z29A hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z29A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z29A?||Das R0Z29A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z29A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z29A mit HPE-Geräten kompatibel?||Das R0Z29A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
845420-B21,FAQ,"Welche Datenrate und Bauform hat das 845420-B21?||Das 845420-B21 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das 845420-B21?||Das 845420-B21 hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das 845420-B21 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das 845420-B21?||Das 845420-B21 ist als QSFP28 auf 4x SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das 845420-B21?||Das 845420-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 845420-B21 typischerweise eingesetzt?||Typischer Einsatz: 4x SFP28.##Ist das 845420-B21 mit HPE-Geräten kompatibel?||Das 845420-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
845424-B21,FAQ,"Welche Datenrate und Bauform hat das 845424-B21?||Das 845424-B21 ist ein QSFP28-Kabel mit 100 Gbit/s.##Welche Länge hat das 845424-B21?||Das 845424-B21 hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das 845424-B21 eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##Welche Anschlüsse hat das 845424-B21?||Das 845424-B21 ist als QSFP28 auf 4x SFP28 konfektioniert.##In welchem Temperaturbereich arbeitet das 845424-B21?||Das 845424-B21 ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das 845424-B21 typischerweise eingesetzt?||Typischer Einsatz: 4x SFP28.##Ist das 845424-B21 mit HPE-Geräten kompatibel?||Das 845424-B21 ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH231A,FAQ,"Welche Datenrate und Bauform hat das JH231A?||Das JH231A ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JH231A?||Das JH231A hat den Formfaktor QSFP+ mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das JH231A?||Laut Spezifikation erreicht das JH231A bis zu 100 m (OM3) (Wellenlänge 850 nm (MMF)).##Welcher Fasertyp ist erforderlich?||Das JH231A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JH231A DOM/DDM?||Ja, das JH231A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JH231A?||Das JH231A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH231A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JH231A mit HPE-Geräten kompatibel?||Das JH231A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH233A,FAQ,"Welche Datenrate und Bauform hat das JH233A?||Das JH233A ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JH233A?||Das JH233A hat den Formfaktor QSFP+ mit MPO-12-Schnittstelle.##Welche Reichweite erreicht das JH233A?||Laut Spezifikation erreicht das JH233A bis zu 300 m (OM3) (Wellenlänge 850 nm (MMF)).##Welcher Fasertyp ist erforderlich?||Das JH233A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JH233A DOM/DDM?||Ja, das JH233A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JH233A?||Das JH233A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH233A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JH233A mit HPE-Geräten kompatibel?||Das JH233A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL308A,FAQ,"Welche Datenrate und Bauform hat das JL308A?||Das JL308A ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL308A?||Das JL308A hat den Formfaktor QSFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JL308A?||Laut Spezifikation erreicht das JL308A bis zu 150 m (Wellenlänge 850 / 900 nm (BiDi, MMF)).##Welcher Fasertyp ist erforderlich?||Das JL308A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL308A DOM/DDM?||Ja, das JL308A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL308A?||Das JL308A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL308A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL308A mit HPE-Geräten kompatibel?||Das JL308A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH232A,FAQ,"Welche Datenrate und Bauform hat das JH232A?||Das JH232A ist ein QSFP+-Modul mit 40 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JH232A?||Das JH232A hat den Formfaktor QSFP+ mit LC-Schnittstelle.##Welche Reichweite erreicht das JH232A?||Laut Spezifikation erreicht das JH232A bis zu 10 km (Wellenlänge 1271–1331 nm (CWDM, 4 Wellenlängen)).##Welcher Fasertyp ist erforderlich?||Das JH232A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das JH232A DOM/DDM?||Ja, das JH232A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JH232A?||Das JH232A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH232A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das JH232A mit HPE-Geräten kompatibel?||Das JH232A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH234A,FAQ,"Welche Datenrate und Bauform hat das JH234A?||Das JH234A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das JH234A?||Das JH234A hat eine feste Länge von 1 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JH234A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JH234A?||Das JH234A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH234A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JH234A mit HPE-Geräten kompatibel?||Das JH234A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH235A,FAQ,"Welche Datenrate und Bauform hat das JH235A?||Das JH235A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das JH235A?||Das JH235A hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JH235A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JH235A?||Das JH235A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH235A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JH235A mit HPE-Geräten kompatibel?||Das JH235A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JH236A,FAQ,"Welche Datenrate und Bauform hat das JH236A?||Das JH236A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das JH236A?||Das JH236A hat eine feste Länge von 5 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das JH236A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das JH236A?||Das JH236A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JH236A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das JH236A mit HPE-Geräten kompatibel?||Das JH236A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z22A,FAQ,"Welche Datenrate und Bauform hat das R0Z22A?||Das R0Z22A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das R0Z22A?||Das R0Z22A hat eine feste Länge von 7 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z22A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z22A?||Das R0Z22A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z22A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z22A mit HPE-Geräten kompatibel?||Das R0Z22A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z23A,FAQ,"Welche Datenrate und Bauform hat das R0Z23A?||Das R0Z23A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das R0Z23A?||Das R0Z23A hat eine feste Länge von 15 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z23A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z23A?||Das R0Z23A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z23A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z23A mit HPE-Geräten kompatibel?||Das R0Z23A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0Z24A,FAQ,"Welche Datenrate und Bauform hat das R0Z24A?||Das R0Z24A ist ein QSFP+-Kabel mit 40 Gbit/s.##Welche Länge hat das R0Z24A?||Das R0Z24A hat eine feste Länge von 30 m (Aktives optisches Kabel (AOC)).##Benötigt das R0Z24A eine eigene Stromversorgung?||Das aktive optische Kabel (AOC) wird über die Hostports versorgt und benötigt kein separates Netzteil.##In welchem Temperaturbereich arbeitet das R0Z24A?||Das R0Z24A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0Z24A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0Z24A mit HPE-Geräten kompatibel?||Das R0Z24A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0M48A,FAQ,"Welche Datenrate und Bauform hat das R0M48A?||Das R0M48A ist ein SFP56-Modul mit 50 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das R0M48A?||Das R0M48A hat den Formfaktor SFP56 mit LC-Schnittstelle.##Welche Reichweite erreicht das R0M48A?||Laut Spezifikation erreicht das R0M48A bis zu 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das R0M48A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das R0M48A DOM/DDM?||Ja, das R0M48A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das R0M48A?||Das R0M48A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0M48A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das R0M48A mit HPE-Geräten kompatibel?||Das R0M48A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S1C92A,FAQ,"Welche Datenrate und Bauform hat das S1C92A?||Das S1C92A ist ein SFP56-Modul mit 50 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S1C92A?||Das S1C92A hat den Formfaktor SFP56 mit LC-Schnittstelle.##Welche Reichweite erreicht das S1C92A?||Laut Spezifikation erreicht das S1C92A bis zu 10 km (Wellenlänge TX 1330 nm / RX 1270 nm).##Welcher Fasertyp ist erforderlich?||Das S1C92A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S1C92A DOM/DDM?||Ja, das S1C92A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S1C92A?||Das S1C92A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S1C92A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S1C92A mit HPE-Geräten kompatibel?||Das S1C92A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S1C94A,FAQ,"Welche Datenrate und Bauform hat das S1C94A?||Das S1C94A ist ein SFP56-Modul mit 50 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S1C94A?||Das S1C94A hat den Formfaktor SFP56 mit LC-Schnittstelle.##Welche Reichweite erreicht das S1C94A?||Laut Spezifikation erreicht das S1C94A bis zu 10 km (Wellenlänge TX 1270 nm / RX 1330 nm).##Welcher Fasertyp ist erforderlich?||Das S1C94A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S1C94A DOM/DDM?||Ja, das S1C94A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S1C94A?||Das S1C94A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S1C94A typischerweise eingesetzt?||Typischer Einsatz: Campus-/Metro-Netz (Langstrecke).##Ist das S1C94A mit HPE-Geräten kompatibel?||Das S1C94A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S0V67A,FAQ,"Welche Datenrate und Bauform hat das S0V67A?||Das S0V67A ist ein SFP56-Modul mit 50 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S0V67A?||Das S0V67A hat den Formfaktor SFP56 mit LC-Schnittstelle.##Welche Reichweite erreicht das S0V67A?||Laut Spezifikation erreicht das S0V67A bis zu 40 km (Wellenlänge TX 1314 nm / RX 1289 nm).##Welcher Fasertyp ist erforderlich?||Das S0V67A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S0V67A DOM/DDM?||Ja, das S0V67A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S0V67A?||Das S0V67A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S0V67A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das S0V67A mit HPE-Geräten kompatibel?||Das S0V67A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S0V68A,FAQ,"Welche Datenrate und Bauform hat das S0V68A?||Das S0V68A ist ein SFP56-Modul mit 50 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S0V68A?||Das S0V68A hat den Formfaktor SFP56 mit LC-Schnittstelle.##Welche Reichweite erreicht das S0V68A?||Laut Spezifikation erreicht das S0V68A bis zu 40 km (Wellenlänge TX 1289 nm / RX 1314 nm).##Welcher Fasertyp ist erforderlich?||Das S0V68A ist für Singlemode-Glasfaser (SMF) ausgelegt.##Unterstützt das S0V68A DOM/DDM?||Ja, das S0V68A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S0V68A?||Das S0V68A ist für den Betrieb von -40 bis 85 °C spezifiziert.##Wofür wird das S0V68A typischerweise eingesetzt?||Typischer Einsatz: Metro-/Weitverkehrsnetz.##Ist das S0V68A mit HPE-Geräten kompatibel?||Das S0V68A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0M46A,FAQ,"Welche Datenrate und Bauform hat das R0M46A?||Das R0M46A ist ein SFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das R0M46A?||Das R0M46A hat eine feste Länge von 0.65 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das R0M46A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das R0M46A?||Das R0M46A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0M46A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0M46A mit HPE-Geräten kompatibel?||Das R0M46A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
R0M47A,FAQ,"Welche Datenrate und Bauform hat das R0M47A?||Das R0M47A ist ein SFP56-Kabel mit 50 Gbit/s.##Welche Länge hat das R0M47A?||Das R0M47A hat eine feste Länge von 3 m (Twinax-Kupfer, passiv (DAC)).##Benötigt das R0M47A eine eigene Stromversorgung?||Nein. Als Direct-Attach-Kabel wird es ohne externes Netzteil über die Hostports versorgt.##In welchem Temperaturbereich arbeitet das R0M47A?||Das R0M47A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das R0M47A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Top-of-Rack-/Row-Verkabelung).##Ist das R0M47A mit HPE-Geräten kompatibel?||Das R0M47A ist eine HPE-Kabel-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
JL484A,FAQ,"Welche Datenrate und Bauform hat das JL484A?||Das JL484A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das JL484A?||Das JL484A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das JL484A?||Laut Spezifikation erreicht das JL484A bis zu 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das JL484A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das JL484A DOM/DDM?||Ja, das JL484A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das JL484A?||Das JL484A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das JL484A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das JL484A mit HPE-Geräten kompatibel?||Das JL484A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
S2P33A,FAQ,"Welche Datenrate und Bauform hat das S2P33A?||Das S2P33A ist ein SFP28-Modul mit 25 Gbit/s.##Welchen Stecker und welche Schnittstelle nutzt das S2P33A?||Das S2P33A hat den Formfaktor SFP28 mit LC-Schnittstelle.##Welche Reichweite erreicht das S2P33A?||Laut Spezifikation erreicht das S2P33A bis zu 100 m (Wellenlänge 850 nm).##Welcher Fasertyp ist erforderlich?||Das S2P33A ist für Multimode-Glasfaser (MMF) ausgelegt.##Unterstützt das S2P33A DOM/DDM?||Ja, das S2P33A unterstützt Digital Optical Monitoring (DOM/DDM) zur Überwachung von Leistung, Temperatur und Spannung.##In welchem Temperaturbereich arbeitet das S2P33A?||Das S2P33A ist für den Betrieb von 0 bis 70 °C spezifiziert.##Wofür wird das S2P33A typischerweise eingesetzt?||Typischer Einsatz: Rechenzentrum (Kurzstrecke).##Ist das S2P33A mit HPE-Geräten kompatibel?||Das S2P33A ist eine HPE-Optik-Komponente und für den Betrieb in HPE-Switches/-Routern ausgelegt; prüfen Sie die Freigabe für Ihre konkrete Plattform/Software-Version."
